NAICs;METRO;STATE;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000
423430;Terre Haute, IN;IN;11;13;13;0;0;5;5;0;0;0;*
425110;Terre Haute, IN;IN;0;0;0;0;0;0;0;0;0;0;*
443120;Terre Haute, IN;IN;0;0;0;0;0;0;0;0;0;0;*
454111;Terre Haute, IN;IN;*;0;0;*;*;*;0;0;0;0;*
51;Terre Haute, IN;IN;683;722;764;813;798;819;814;873;922;993;*
518;Terre Haute, IN;IN;0;0;0;0;0;30;0;0;0;0;*
52;Terre Haute, IN;IN;1874;1970;1989;1999;1908;1960;1985;2040;2029;2057;*
522320;Terre Haute, IN;IN;0;*;*;*;*;*;*;*;*;*;*
54151;Terre Haute, IN;IN;63;60;53;54;57;76;74;88;83;0;82
611420;Terre Haute, IN;IN;*;*;0;0;0;0;0;0;0;0;*
811212;Terre Haute, IN;IN;0;0;0;4;0;6;0;11;10;0;*
811213;Terre Haute, IN;IN;0;0;0;0;0;0;0;0;0;0;*
10;Ames, IA;IA;28984;28730;29978;29822;29380;28837;28547;40524;27648;27688;27587
11;Ames, IA;IA;0;0;0;0;0;0;0;0;0;0;*
323115;Ames, IA;IA;0;0;0;0;0;0;0;0;0;0;*
33411;Ames, IA;IA;*;*;*;*;*;0;0;0;*;0;*
334611;Ames, IA;IA;*;0;0;0;0;0;0;0;0;0;*
423430;Ames, IA;IA;0;0;0;0;0;0;0;0;0;0;*
425110;Ames, IA;IA;0;0;25;0;23;0;0;0;0;0;*
443120;Ames, IA;IA;0;0;0;0;0;0;14;0;0;0;*
454111;Ames, IA;IA;0;0;0;0;0;0;0;0;0;0;*
51;Ames, IA;IA;580;593;634;682;689;705;714;717;730;847;961
511210;Ames, IA;IA;85;78;73;77;74;78;74;82;78;71;*
518;Ames, IA;IA;0;0;6;0;0;0;31;33;37;54;60
519130;Ames, IA;IA;0;0;0;0;*;*;*;*;*;*;*
52;Ames, IA;IA;840;872;911;927;930;898;873;955;875;839;820
522320;Ames, IA;IA;0;0;0;0;0;*;*;*;*;*;*
54151;Ames, IA;IA;444;361;353;352;347;388;416;282;304;326;437
611420;Ames, IA;IA;*;*;*;*;*;0;0;*;*;*;*
811212;Ames, IA;IA;0;0;0;0;0;0;0;0;0;*;*
10;Cedar Rapids, IA;IA;135820;135521;137870;135596;132755;130079;127933;126475;128546;131806;133907
11;Cedar Rapids, IA;IA;362;368;343;337;298;276;285;234;242;0;186
323115;Cedar Rapids, IA;IA;0;0;0;0;0;0;0;0;0;0;*
33411;Cedar Rapids, IA;IA;0;0;0;0;0;0;0;0;0;0;*
334611;Cedar Rapids, IA;IA;0;0;0;0;0;0;0;0;0;0;*
423430;Cedar Rapids, IA;IA;0;0;0;0;0;0;0;0;94;55;50
425110;Cedar Rapids, IA;IA;19;27;30;27;57;69;0;0;0;0;*
443120;Cedar Rapids, IA;IA;0;181;195;205;259;0;0;218;0;0;*
454111;Cedar Rapids, IA;IA;0;5;6;12;5;0;*;*;*;*;*
51;Cedar Rapids, IA;IA;4895;4992;5385;5287;5123;5343;5801;5922;6347;6993;8801
511210;Cedar Rapids, IA;IA;132;133;150;0;147;158;166;204;179;221;*
518;Cedar Rapids, IA;IA;0;0;0;424;0;0;0;0;0;0;*
519130;Cedar Rapids, IA;IA;0;0;0;0;*;*;*;*;*;*;*
52;Cedar Rapids, IA;IA;8444;8547;8524;8204;7744;7268;7142;7114;6918;6673;6221
522320;Cedar Rapids, IA;IA;12;0;0;0;9;11;8;0;*;*;*
54151;Cedar Rapids, IA;IA;1341;1169;1267;1220;0;0;0;0;0;0;1127
611420;Cedar Rapids, IA;IA;0;0;0;0;58;0;0;0;0;0;*
811212;Cedar Rapids, IA;IA;55;51;57;31;0;0;0;5;0;0;*
811213;Cedar Rapids, IA;IA;0;0;16;15;14;14;16;0;0;0;*
10;Davenport-Moline-Rock Island, IA-IL;IA;155951;156833;166288;165584;164834;164345;160389;157899;158666;162648;165092
11;Davenport-Moline-Rock Island, IA-IL;IA;0;0;0;0;0;0;0;0;0;0;728
323115;Davenport-Moline-Rock Island, IA-IL;IA;73;74;79;76;75;0;0;0;0;0;*
33411;Davenport-Moline-Rock Island, IA-IL;IA;0;0;0;0;0;0;0;0;78;0;*
334611;Davenport-Moline-Rock Island, IA-IL;IA;*;*;*;*;*;*;*;0;0;0;*
423430;Davenport-Moline-Rock Island, IA-IL;IA;0;282;0;512;0;275;0;0;0;0;*
425110;Davenport-Moline-Rock Island, IA-IL;IA;0;0;0;0;0;0;0;0;0;0;*
443120;Davenport-Moline-Rock Island, IA-IL;IA;0;0;0;0;0;98;0;0;202;0;*
454111;Davenport-Moline-Rock Island, IA-IL;IA;70;66;94;87;91;59;0;0;0;0;*
51;Davenport-Moline-Rock Island, IA-IL;IA;2712;2917;3059;2998;2961;3033;3103;3223;3290;3525;3339
511210;Davenport-Moline-Rock Island, IA-IL;IA;0;0;0;0;0;19;0;0;22;0;34
518;Davenport-Moline-Rock Island, IA-IL;IA;0;0;0;265;227;0;221;308;242;275;214
519130;Davenport-Moline-Rock Island, IA-IL;IA;0;4;6;0;*;*;*;*;*;*;*
52;Davenport-Moline-Rock Island, IA-IL;IA;6501;6592;6637;6560;7014;7146;6980;7110;0;6914;*
522320;Davenport-Moline-Rock Island, IA-IL;IA;0;0;0;32;29;30;25;18;0;0;*
54151;Davenport-Moline-Rock Island, IA-IL;IA;1294;1204;1213;1220;1133;1105;1035;780;744;962;*
611420;Davenport-Moline-Rock Island, IA-IL;IA;14;0;14;11;15;20;12;0;0;0;*
811212;Davenport-Moline-Rock Island, IA-IL;IA;46;0;0;0;0;0;70;64;58;0;47
811213;Davenport-Moline-Rock Island, IA-IL;IA;36;33;31;34;47;57;56;44;0;0;*
10;Des Moines, IA;IA;312680;315161;322058;319547;311551;303014;296569;289184;289741;291815;259840
11;Des Moines, IA;IA;981;989;966;971;957;930;950;938;992;0;1096
323115;Des Moines, IA;IA;26;31;0;33;38;38;37;26;0;0;*
33411;Des Moines, IA;IA;0;0;0;0;0;0;0;0;0;0;*
334611;Des Moines, IA;IA;0;0;*;*;0;0;0;0;0;0;9
423430;Des Moines, IA;IA;0;0;0;0;0;0;0;0;0;0;*
425110;Des Moines, IA;IA;0;0;41;37;100;130;144;0;0;0;234
443120;Des Moines, IA;IA;272;0;0;277;309;320;328;396;508;0;*
454111;Des Moines, IA;IA;0;0;0;0;0;0;0;0;0;49;*
51;Des Moines, IA;IA;0;9115;9616;9585;9141;9047;9203;9343;0;10370;10596
511210;Des Moines, IA;IA;115;143;158;0;0;131;0;0;0;102;119
518;Des Moines, IA;IA;0;0;2535;2392;2340;2281;2326;2412;2763;0;3417
519130;Des Moines, IA;IA;0;0;0;0;*;*;*;*;*;*;*
52;Des Moines, IA;IA;0;47106;0;47278;45025;43064;42510;40720;40323;39027;*
522320;Des Moines, IA;IA;0;0;0;0;0;0;0;0;0;0;*
54151;Des Moines, IA;IA;0;2524;2431;2572;2354;2020;0;0;1436;0;1548
611420;Des Moines, IA;IA;0;0;0;0;0;0;0;0;0;0;*
811212;Des Moines, IA;IA;0;106;126;137;146;0;128;102;0;0;112
811213;Des Moines, IA;IA;0;0;0;0;0;0;0;41;0;0;*
10;Dubuque, IA;IA;53727;52496;53760;53977;53659;52192;50916;49791;49178;49186;50510
11;Dubuque, IA;IA;0;0;0;0;0;0;0;0;0;126;*
323115;Dubuque, IA;IA;25;0;0;0;0;0;0;0;0;0;*
423430;Dubuque, IA;IA;14;16;16;11;0;0;0;0;0;0;*
425110;Dubuque, IA;IA;0;3;3;0;0;0;0;0;15;14;*
443120;Dubuque, IA;IA;23;43;53;71;166;182;0;0;243;232;250
454111;Dubuque, IA;IA;0;0;0;0;0;0;0;*;*;*;*
51;Dubuque, IA;IA;1404;1386;1839;1880;1887;1884;1814;1721;1685;1423;1840
511210;Dubuque, IA;IA;0;0;0;0;0;0;0;0;0;29;*
518;Dubuque, IA;IA;0;0;0;0;0;0;0;0;0;0;*
519130;Dubuque, IA;IA;0;0;0;0;*;*;*;*;*;*;*
52;Dubuque, IA;IA;3039;3020;3004;2893;2755;2628;1891;1816;1788;1750;1701
522320;Dubuque, IA;IA;0;*;*;*;*;0;0;0;*;*;*
54151;Dubuque, IA;IA;1123;449;253;272;203;202;186;175;177;499;182
611420;Dubuque, IA;IA;0;0;0;0;0;0;0;0;0;*;*
811212;Dubuque, IA;IA;0;0;0;0;0;0;0;5;0;0;*
811213;Dubuque, IA;IA;23;0;0;0;0;0;0;0;0;0;*
10;Iowa City, IA;IA;82250;82416;83206;58835;57308;55491;54733;54192;53550;52411;51285
11;Iowa City, IA;IA;0;0;228;234;172;155;219;0;0;0;*
323115;Iowa City, IA;IA;0;0;0;44;0;36;0;38;45;40;*
33411;Iowa City, IA;IA;0;0;0;0;0;0;0;0;0;0;*
423430;Iowa City, IA;IA;0;0;11;0;0;0;0;0;5;6;*
425110;Iowa City, IA;IA;5;0;0;0;0;0;0;0;0;0;*
443120;Iowa City, IA;IA;0;0;0;0;0;0;26;31;24;46;*
454111;Iowa City, IA;IA;0;0;0;12;0;0;0;0;0;0;*
51;Iowa City, IA;IA;2563;2643;2828;2883;2778;3006;2730;2416;2817;2750;2569
511210;Iowa City, IA;IA;0;0;0;0;0;0;0;0;0;0;*
518;Iowa City, IA;IA;0;0;0;0;0;0;0;0;0;0;*
519130;Iowa City, IA;IA;0;0;0;0;*;*;*;*;*;*;*
52;Iowa City, IA;IA;2298;2289;2202;2129;2083;2025;2149;2088;1924;1883;*
522320;Iowa City, IA;IA;0;0;0;0;0;0;0;0;0;0;*
54151;Iowa City, IA;IA;0;0;0;0;215;0;0;0;0;269;*
611420;Iowa City, IA;IA;0;0;0;0;0;0;0;*;*;*;*
811212;Iowa City, IA;IA;8;7;7;12;8;7;6;0;*;*;*
811213;Iowa City, IA;IA;0;0;0;0;0;0;0;0;0;0;*
10;Sioux City, IA-NE-SD;IA;72424;73448;75527;74186;71998;70847;62437;71881;74487;76539;69146
11;Sioux City, IA-NE-SD;IA;0;335;371;0;0;0;0;247;219;0;*
323115;Sioux City, IA-NE-SD;IA;0;0;0;0;0;0;0;0;*;*;*
33411;Sioux City, IA-NE-SD;IA;*;*;*;*;*;0;0;0;0;0;*
423430;Sioux City, IA-NE-SD;IA;0;0;30;18;0;0;12;17;19;0;*
425110;Sioux City, IA-NE-SD;IA;0;0;0;0;0;0;0;*;0;0;*
443120;Sioux City, IA-NE-SD;IA;0;0;0;0;0;0;0;0;0;0;*
454111;Sioux City, IA-NE-SD;IA;0;0;0;*;*;*;0;0;0;0;*
51;Sioux City, IA-NE-SD;IA;877;894;968;933;872;873;957;932;998;1024;*
511210;Sioux City, IA-NE-SD;IA;0;0;*;*;*;*;0;0;0;0;*
518;Sioux City, IA-NE-SD;IA;0;0;0;0;0;0;0;0;22;0;*
519130;Sioux City, IA-NE-SD;IA;0;0;0;*;*;*;*;*;*;*;*
52;Sioux City, IA-NE-SD;IA;0;0;0;0;0;0;0;0;0;0;*
522320;Sioux City, IA-NE-SD;IA;0;0;0;0;0;0;0;0;*;*;*
54151;Sioux City, IA-NE-SD;IA;0;87;0;0;0;67;90;118;0;306;*
611420;Sioux City, IA-NE-SD;IA;0;0;0;0;0;0;0;0;*;*;*
811212;Sioux City, IA-NE-SD;IA;41;35;31;26;0;15;0;8;0;0;*
811213;Sioux City, IA-NE-SD;IA;22;24;28;29;9;0;7;0;0;0;*
10;Waterloo-Cedar Falls, IA;IA;84755;84925;86731;86040;84648;83976;83134;82094;82463;82763;71713
11;Waterloo-Cedar Falls, IA;IA;0;0;0;0;0;0;493;374;359;0;*
323115;Waterloo-Cedar Falls, IA;IA;0;0;0;0;0;0;0;0;0;0;*
334611;Waterloo-Cedar Falls, IA;IA;*;0;0;0;0;0;0;0;0;0;*
423430;Waterloo-Cedar Falls, IA;IA;*;*;*;*;0;0;0;0;0;0;*
425110;Waterloo-Cedar Falls, IA;IA;*;*;0;0;0;*;*;*;0;0;*
443120;Waterloo-Cedar Falls, IA;IA;0;25;0;0;0;0;0;42;53;0;*
454111;Waterloo-Cedar Falls, IA;IA;0;0;0;27;0;0;*;*;*;*;*
51;Waterloo-Cedar Falls, IA;IA;982;1099;1147;1167;1163;1161;1230;1195;1166;1247;1347
511210;Waterloo-Cedar Falls, IA;IA;0;0;0;0;0;0;0;0;0;0;*
518;Waterloo-Cedar Falls, IA;IA;0;0;101;0;0;42;0;0;0;0;*
519130;Waterloo-Cedar Falls, IA;IA;0;0;0;0;*;*;*;*;*;*;*
52;Waterloo-Cedar Falls, IA;IA;4171;4161;4098;4179;4132;4237;4061;4133;4169;4172;3974
522320;Waterloo-Cedar Falls, IA;IA;0;0;*;*;*;0;0;0;0;0;*
54151;Waterloo-Cedar Falls, IA;IA;263;0;285;290;244;204;284;173;0;0;212
611420;Waterloo-Cedar Falls, IA;IA;*;*;0;0;0;0;0;0;*;*;*
811212;Waterloo-Cedar Falls, IA;IA;0;0;0;0;0;*;0;0;0;0;*
811213;Waterloo-Cedar Falls, IA;IA;0;0;0;0;0;0;0;0;0;0;*
10;Lawrence, KS;KS;34812;35551;36146;37167;37034;36971;37212;36551;36003;36388;35929
11;Lawrence, KS;KS;67;56;50;46;55;0;60;0;0;0;*
323115;Lawrence, KS;KS;0;0;0;0;0;0;0;*;*;*;*
33411;Lawrence, KS;KS;*;*;*;*;*;*;0;*;*;0;*
423430;Lawrence, KS;KS;0;0;0;0;0;0;0;0;0;0;*
425110;Lawrence, KS;KS;0;0;0;0;0;*;0;0;0;0;*
443120;Lawrence, KS;KS;43;44;0;0;39;0;0;0;0;0;*
454111;Lawrence, KS;KS;0;25;20;0;0;0;0;0;0;0;*
51;Lawrence, KS;KS;881;939;1009;1035;1039;1044;1033;2157;2402;2746;2279
511210;Lawrence, KS;KS;0;0;0;0;0;0;0;0;45;55;*
518;Lawrence, KS;KS;95;91;0;0;44;40;33;59;49;54;36
519130;Lawrence, KS;KS;23;0;0;0;*;*;*;*;*;*;*
52;Lawrence, KS;KS;1208;1178;1254;1312;1267;1166;1049;1024;1018;824;994
522320;Lawrence, KS;KS;*;*;*;*;*;*;*;*;*;0;*
54151;Lawrence, KS;KS;286;314;268;281;310;321;1621;1276;188;192;174
611420;Lawrence, KS;KS;0;0;0;0;0;0;0;0;0;0;*
811212;Lawrence, KS;KS;0;0;0;13;15;14;0;0;0;19;*
811213;Lawrence, KS;KS;*;*;*;*;0;0;0;0;0;0;*
10;Topeka, KS;KS;105872;105985;109094;107835;104818;106352;107521;109028;110986;114102;113662
11;Topeka, KS;KS;150;139;0;123;0;111;119;118;0;0;107
323115;Topeka, KS;KS;*;*;*;*;*;0;*;*;*;*;*
334611;Topeka, KS;KS;*;*;*;*;0;0;*;0;0;0;*
423430;Topeka, KS;KS;15;12;10;8;15;16;10;24;0;21;*
425110;Topeka, KS;KS;*;*;*;*;*;4;0;0;0;4;*
443120;Topeka, KS;KS;0;0;0;0;0;0;0;0;0;0;*
454111;Topeka, KS;KS;0;0;0;0;0;0;0;0;0;0;*
51;Topeka, KS;KS;1880;0;0;0;0;2801;0;3925;4084;0;4659
511210;Topeka, KS;KS;0;11;0;0;10;10;0;0;8;0;*
518;Topeka, KS;KS;0;0;0;25;0;0;0;0;69;0;*
519130;Topeka, KS;KS;0;0;0;0;*;*;*;*;*;*;*
52;Topeka, KS;KS;0;0;0;6291;0;0;0;0;5842;5960;5777
522320;Topeka, KS;KS;*;*;*;*;*;*;*;*;0;0;*
54151;Topeka, KS;KS;0;472;0;0;0;0;414;403;520;0;561
611420;Topeka, KS;KS;0;0;0;0;0;0;0;0;0;0;*
811212;Topeka, KS;KS;21;20;23;22;20;21;20;22;25;25;23
811213;Topeka, KS;KS;0;0;0;0;0;0;0;0;0;0;*
10;Wichita, KS;KS;276056;284943;299921;294996;286555;279768;276217;274619;281265;286786;286277
11;Wichita, KS;KS;523;591;578;528;447;482;291;279;265;258;*
323115;Wichita, KS;KS;0;0;0;0;0;0;*;0;0;0;*
33411;Wichita, KS;KS;0;0;0;0;0;0;0;0;0;648;*
334611;Wichita, KS;KS;*;*;*;*;*;*;*;0;0;0;*
423430;Wichita, KS;KS;0;0;720;703;663;179;615;641;520;0;440
425110;Wichita, KS;KS;76;0;45;55;54;51;52;40;34;0;64
443120;Wichita, KS;KS;0;0;0;0;0;660;0;0;0;0;*
454111;Wichita, KS;KS;70;261;63;54;35;0;0;0;0;0;*
51;Wichita, KS;KS;4753;5212;5684;6312;5822;5873;6098;6669;0;6352;*
511210;Wichita, KS;KS;0;0;0;0;0;0;0;51;46;58;63
518;Wichita, KS;KS;0;0;0;0;0;117;0;330;1382;0;965
519130;Wichita, KS;KS;3;5;3;0;*;*;*;*;*;*;*
52;Wichita, KS;KS;7597;7868;8033;7993;7745;7960;8608;9184;9282;9202;8819
522320;Wichita, KS;KS;0;0;0;0;0;0;40;0;0;43;44
54151;Wichita, KS;KS;0;667;674;0;552;549;0;0;0;685;739
611420;Wichita, KS;KS;30;28;59;45;34;39;33;30;32;26;17
811212;Wichita, KS;KS;94;99;109;171;0;0;0;62;63;0;56
811213;Wichita, KS;KS;0;32;28;20;16;13;16;0;0;22;*
10;Bowling Green, KY;KY;56470;55548;58575;59157;57421;56277;53260;51922;50775;50096;50506
11;Bowling Green, KY;KY;0;0;0;0;70;65;67;68;64;64;67
323115;Bowling Green, KY;KY;*;*;0;0;0;0;0;*;*;*;*
33411;Bowling Green, KY;KY;*;*;*;*;*;0;0;*;*;*;*
423430;Bowling Green, KY;KY;0;0;0;*;*;*;*;0;0;0;*
425110;Bowling Green, KY;KY;0;15;14;13;12;17;15;13;18;15;*
443120;Bowling Green, KY;KY;21;0;0;0;0;0;0;0;0;33;49
454111;Bowling Green, KY;KY;0;0;0;0;0;0;0;0;*;*;*
51;Bowling Green, KY;KY;673;0;0;0;0;0;0;0;0;0;*
511210;Bowling Green, KY;KY;0;3;3;3;0;0;0;0;*;*;*
518;Bowling Green, KY;KY;0;0;0;0;55;50;0;56;56;57;*
519130;Bowling Green, KY;KY;0;0;0;0;*;*;*;*;*;*;*
52;Bowling Green, KY;KY;0;0;0;0;0;0;0;0;1517;0;*
522320;Bowling Green, KY;KY;0;0;0;0;0;0;0;0;0;0;*
54151;Bowling Green, KY;KY;95;87;91;86;60;42;21;20;19;18;*
611420;Bowling Green, KY;KY;0;0;0;0;0;0;0;0;0;0;*
811212;Bowling Green, KY;KY;0;0;0;*;*;*;0;0;0;0;*
811213;Bowling Green, KY;KY;0;0;0;0;0;*;*;*;0;*;*
10;Elizabethtown, KY;KY;45069;43656;46043;46317;46251;44534;44191;43409;41548;41190;41083
11;Elizabethtown, KY;KY;74;0;0;93;58;51;49;44;0;0;*
423430;Elizabethtown, KY;KY;*;0;0;*;*;*;*;*;*;*;*
425110;Elizabethtown, KY;KY;0;0;0;*;*;*;*;0;0;0;*
443120;Elizabethtown, KY;KY;4;4;0;0;0;0;0;0;0;0;*
454111;Elizabethtown, KY;KY;0;0;14;10;0;0;0;0;0;*;*
51;Elizabethtown, KY;KY;0;0;0;0;0;835;781;0;0;0;*
511210;Elizabethtown, KY;KY;0;0;0;0;0;0;*;*;*;*;*
518;Elizabethtown, KY;KY;0;0;0;0;0;0;0;0;0;0;*
519130;Elizabethtown, KY;KY;0;*;0;0;*;*;*;*;*;*;*
52;Elizabethtown, KY;KY;1558;1530;1679;1784;1795;1735;1611;1465;1359;1233;*
522320;Elizabethtown, KY;KY;0;0;0;0;0;0;0;0;0;0;*
54151;Elizabethtown, KY;KY;0;0;0;155;125;129;79;63;50;40;38
611420;Elizabethtown, KY;KY;0;0;0;0;0;0;0;0;0;0;*
811212;Elizabethtown, KY;KY;0;0;96;0;20;18;0;9;0;0;*
811213;Elizabethtown, KY;KY;*;*;0;0;0;0;*;0;*;*;*
10;Lexington-Fayette, KY;KY;235897;235143;246140;245921;241628;237168;231591;229680;230058;233423;237785
11;Lexington-Fayette, KY;KY;4299;4611;4955;4804;4591;4145;3943;3899;4036;0;4235
323115;Lexington-Fayette, KY;KY;91;96;99;104;0;0;0;0;0;0;*
33411;Lexington-Fayette, KY;KY;0;0;0;0;0;0;0;0;0;0;*
334611;Lexington-Fayette, KY;KY;0;0;0;0;0;*;*;*;*;*;*
423430;Lexington-Fayette, KY;KY;167;152;209;220;204;216;200;209;189;200;235
425110;Lexington-Fayette, KY;KY;0;0;0;0;0;0;0;11;23;0;23
443120;Lexington-Fayette, KY;KY;0;0;0;0;0;0;0;0;0;0;*
454111;Lexington-Fayette, KY;KY;0;0;149;173;0;0;0;0;0;0;*
51;Lexington-Fayette, KY;KY;5472;5392;6201;4585;4579;4532;4491;5109;5331;5548;5131
511210;Lexington-Fayette, KY;KY;117;132;171;205;214;0;0;217;229;0;263
518;Lexington-Fayette, KY;KY;2459;2161;2607;728;644;543;499;1219;1260;0;1029
519130;Lexington-Fayette, KY;KY;0;48;44;45;*;*;*;*;*;*;*
52;Lexington-Fayette, KY;KY;6363;6443;6766;7114;7207;7011;7203;6602;6419;6370;6589
522320;Lexington-Fayette, KY;KY;0;0;0;0;20;20;0;0;0;0;*
54151;Lexington-Fayette, KY;KY;0;0;0;0;0;0;2193;2264;0;0;2223
611420;Lexington-Fayette, KY;KY;0;31;40;0;0;0;53;54;60;0;*
811212;Lexington-Fayette, KY;KY;23;25;42;40;36;0;0;0;0;0;*
811213;Lexington-Fayette, KY;KY;0;28;28;31;34;32;30;0;0;23;*
10;Louisville, KY-IN;KY;565622;566713;591128;594523;585400;577605;569696;566301;569788;581143;530250
11;Louisville, KY-IN;KY;746;737;0;752;0;852;871;875;940;0;903
323115;Louisville, KY-IN;KY;0;0;0;176;140;123;104;65;63;0;41
33411;Louisville, KY-IN;KY;0;0;0;0;0;0;0;0;0;0;*
423430;Louisville, KY-IN;KY;703;703;675;963;995;1045;1045;881;901;0;940
425110;Louisville, KY-IN;KY;78;91;98;104;88;60;60;0;0;0;550
443120;Louisville, KY-IN;KY;0;0;0;0;0;0;0;0;0;0;*
454111;Louisville, KY-IN;KY;113;74;56;0;0;17;26;0;0;0;*
51;Louisville, KY-IN;KY;9172;9572;10449;10329;10393;0;0;11481;11724;0;13481
511210;Louisville, KY-IN;KY;60;52;60;0;132;130;103;0;82;0;57
518;Louisville, KY-IN;KY;778;894;1105;1085;2293;2084;2151;3074;3442;0;4733
519130;Louisville, KY-IN;KY;0;184;184;0;*;*;*;*;*;*;*
52;Louisville, KY-IN;KY;33040;34287;34877;34776;32962;0;0;0;0;0;27648
522320;Louisville, KY-IN;KY;2656;2645;2686;2573;2410;2339;0;0;0;0;*
54151;Louisville, KY-IN;KY;4871;4829;4595;3835;3533;3432;3311;3246;3481;0;3948
611420;Louisville, KY-IN;KY;3;0;0;0;0;0;0;0;0;0;*
811212;Louisville, KY-IN;KY;388;418;523;639;631;605;537;636;740;0;852
811213;Louisville, KY-IN;KY;0;0;0;0;0;0;0;348;306;0;220
10;Owensboro, KY;KY;38593;47766;49364;49486;48832;47917;47536;47343;47393;48256;49070
11;Owensboro, KY;KY;0;276;274;264;262;286;313;305;284;0;229
423430;Owensboro, KY;KY;*;*;*;*;*;*;*;0;0;0;*
425110;Owensboro, KY;KY;0;0;0;0;0;0;0;0;0;21;*
443120;Owensboro, KY;KY;24;24;27;30;31;36;38;34;34;29;*
454111;Owensboro, KY;KY;0;0;0;0;0;0;0;*;*;*;*
51;Owensboro, KY;KY;0;0;0;0;0;0;0;0;0;0;602
511210;Owensboro, KY;KY;*;*;*;*;0;0;0;0;0;0;*
518;Owensboro, KY;KY;0;0;0;0;0;0;0;0;0;0;*
52;Owensboro, KY;KY;0;0;0;1998;1894;1793;1791;1755;1705;1655;1579
522320;Owensboro, KY;KY;0;0;0;0;0;0;0;0;*;*;*
54151;Owensboro, KY;KY;48;0;0;0;0;0;33;0;0;0;*
811212;Owensboro, KY;KY;0;0;0;0;0;*;*;*;*;*;*
10;Alexandria, LA;LA;62118;63585;65833;64100;63144;62212;60208;58678;58210;58143;59353
11;Alexandria, LA;LA;727;755;858;844;0;0;0;0;0;0;723
33411;Alexandria, LA;LA;*;*;*;*;*;*;*;*;0;0;*
334611;Alexandria, LA;LA;*;*;*;*;*;*;*;*;*;0;*
423430;Alexandria, LA;LA;0;0;0;0;0;0;0;0;0;0;*
425110;Alexandria, LA;LA;*;*;*;*;*;*;0;0;*;0;*
443120;Alexandria, LA;LA;0;20;25;20;29;28;0;0;0;84;92
454111;Alexandria, LA;LA;0;0;0;0;0;0;0;0;0;0;*
51;Alexandria, LA;LA;658;753;839;917;910;985;0;1031;0;0;*
511210;Alexandria, LA;LA;35;0;0;0;0;0;0;0;0;0;*
518;Alexandria, LA;LA;0;0;0;0;0;0;68;61;50;0;*
519130;Alexandria, LA;LA;0;*;*;*;*;*;*;*;*;*;*
52;Alexandria, LA;LA;0;0;0;1785;1754;1770;1865;1788;0;1765;*
522320;Alexandria, LA;LA;0;0;0;0;0;0;*;*;*;0;*
54151;Alexandria, LA;LA;82;79;80;81;51;49;41;33;27;0;90
611420;Alexandria, LA;LA;*;*;0;0;0;0;*;*;*;*;*
811212;Alexandria, LA;LA;0;*;0;0;0;0;6;8;6;*;*
10;Baton Rouge, LA;LA;281418;359048;292906;292750;41831;274111;2700;2754;2790;332031;271499
11;Baton Rouge, LA;LA;792;778;819;887;0;0;0;0;0;0;1202
323115;Baton Rouge, LA;LA;161;160;146;144;145;136;143;144;129;0;127
33411;Baton Rouge, LA;LA;0;0;0;0;*;0;0;0;0;0;*
334611;Baton Rouge, LA;LA;0;0;0;0;0;0;0;0;0;0;*
423430;Baton Rouge, LA;LA;0;0;0;0;0;0;486;0;0;0;*
425110;Baton Rouge, LA;LA;0;0;0;67;0;0;0;0;0;0;*
443120;Baton Rouge, LA;LA;0;248;412;332;397;437;387;263;258;0;*
454111;Baton Rouge, LA;LA;0;83;0;0;44;32;0;0;0;0;*
51;Baton Rouge, LA;LA;0;0;0;5766;0;5636;5474;5474;0;0;5308
511210;Baton Rouge, LA;LA;110;125;0;0;0;0;175;0;115;0;117
518;Baton Rouge, LA;LA;429;398;374;375;461;483;447;507;545;0;545
519130;Baton Rouge, LA;LA;0;0;0;0;*;*;*;*;*;*;*
52;Baton Rouge, LA;LA;0;0;0;0;0;0;0;0;0;0;12257
522320;Baton Rouge, LA;LA;0;0;0;114;113;114;93;84;53;0;*
54151;Baton Rouge, LA;LA;1587;1662;1714;1716;1623;1447;1516;1448;1301;0;1370
611420;Baton Rouge, LA;LA;108;0;82;0;0;49;55;0;0;0;*
811212;Baton Rouge, LA;LA;75;88;86;90;92;74;68;68;90;0;84
811213;Baton Rouge, LA;LA;0;0;0;25;18;0;0;0;0;0;*
10;Houma-Bayou Cane-Thibodaux, LA;LA;90795;92304;96135;94601;89279;83946;81956;82820;80852;79263;76908
11;Houma-Bayou Cane-Thibodaux, LA;LA;377;390;431;453;439;455;494;501;495;489;467
323115;Houma-Bayou Cane-Thibodaux, LA;LA;0;*;*;*;*;*;*;*;*;*;*
334611;Houma-Bayou Cane-Thibodaux, LA;LA;0;0;0;0;0;0;0;0;*;*;*
425110;Houma-Bayou Cane-Thibodaux, LA;LA;0;0;*;*;*;*;0;0;0;0;*
443120;Houma-Bayou Cane-Thibodaux, LA;LA;0;0;146;151;62;0;0;0;0;0;*
454111;Houma-Bayou Cane-Thibodaux, LA;LA;0;0;0;0;0;*;*;*;*;*;*
51;Houma-Bayou Cane-Thibodaux, LA;LA;651;653;666;708;752;770;823;857;870;807;877
511210;Houma-Bayou Cane-Thibodaux, LA;LA;0;0;0;0;0;0;0;0;0;0;*
518;Houma-Bayou Cane-Thibodaux, LA;LA;0;12;0;0;0;0;0;32;12;0;*
