NAICs;METRO;STATE;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000
54151;Port St. Lucie-Fort Pierce, FL;FL;62548;51082;50617;61772;52650;44921;39187;63467;67915;0;*
611420;Port St. Lucie-Fort Pierce, FL;FL;0;0;0;0;0;0;0;0;0;0;*
811212;Port St. Lucie-Fort Pierce, FL;FL;0;28034;23138;0;0;0;0;24001;22243;0;*
811213;Port St. Lucie-Fort Pierce, FL;FL;0;*;0;*;*;*;0;0;0;0;*
10;Punta Gorda, FL;FL;150357;158297;160536;160244;154918;151716;144745;134063;131129;125762;117119
11;Punta Gorda, FL;FL;0;19870;22221;23861;0;0;20531;0;0;0;*
323115;Punta Gorda, FL;FL;0;0;0;27545;22350;0;0;0;0;0;*
423430;Punta Gorda, FL;FL;0;0;0;0;0;0;44704;0;0;0;*
425110;Punta Gorda, FL;FL;0;0;0;0;0;0;0;0;0;0;*
443120;Punta Gorda, FL;FL;0;0;0;0;0;0;0;0;0;0;*
454111;Punta Gorda, FL;FL;34466;36687;38595;32040;39481;13676;*;0;0;*;*
51;Punta Gorda, FL;FL;48291;39579;36984;36098;37101;35939;34943;31583;31211;29887;27011
511210;Punta Gorda, FL;FL;61235;47497;0;0;0;0;*;*;*;*;*
518;Punta Gorda, FL;FL;80993;82794;91931;0;87543;29590;27503;30764;31990;0;*
519130;Punta Gorda, FL;FL;0;0;0;0;*;*;*;*;*;*;*
52;Punta Gorda, FL;FL;47933;47290;46353;49264;46089;48687;46082;44361;43592;42841;42175
522320;Punta Gorda, FL;FL;*;*;*;*;*;*;*;0;*;*;*
54151;Punta Gorda, FL;FL;85634;60421;68718;59258;34170;43220;47006;47508;52349;48787;42732
811212;Punta Gorda, FL;FL;38775;32068;33882;47558;28896;20450;24698;0;0;0;*
10;Sarasota-Bradenton-Venice, FL;FL;174856;175991;174801;173534;166452;160418;156555;145332;140197;135177;128530
11;Sarasota-Bradenton-Venice, FL;FL;18315;0;18897;0;0;0;15944;14541;0;0;13030
323115;Sarasota-Bradenton-Venice, FL;FL;0;0;25304;0;0;0;0;0;0;0;*
33411;Sarasota-Bradenton-Venice, FL;FL;0;0;0;0;0;0;0;0;0;0;*
334611;Sarasota-Bradenton-Venice, FL;FL;0;0;0;0;0;0;0;0;0;0;*
423430;Sarasota-Bradenton-Venice, FL;FL;110588;98540;92917;75085;68085;77272;71599;62243;70040;68226;49375
425110;Sarasota-Bradenton-Venice, FL;FL;0;0;0;44939;37901;41734;0;0;39087;47964;*
443120;Sarasota-Bradenton-Venice, FL;FL;0;0;0;0;0;0;0;0;0;0;*
454111;Sarasota-Bradenton-Venice, FL;FL;0;0;0;0;0;0;0;0;0;0;*
51;Sarasota-Bradenton-Venice, FL;FL;48091;48280;48674;51905;55434;50731;45316;40825;41225;38763;38097
511210;Sarasota-Bradenton-Venice, FL;FL;96029;91530;80592;83425;93066;0;79170;0;68243;62111;58968
518;Sarasota-Bradenton-Venice, FL;FL;66000;55327;58295;54248;52393;63706;61948;69668;84907;52784;41663
519130;Sarasota-Bradenton-Venice, FL;FL;0;59507;0;0;*;*;*;*;*;*;*
52;Sarasota-Bradenton-Venice, FL;FL;66579;64267;66243;66811;66560;63154;60761;57158;52072;49590;51529
522320;Sarasota-Bradenton-Venice, FL;FL;0;40627;48605;60359;54112;0;0;36087;24009;0;*
54151;Sarasota-Bradenton-Venice, FL;FL;72726;70699;69804;62719;61802;62173;64814;57902;56796;54700;53159
611420;Sarasota-Bradenton-Venice, FL;FL;0;0;0;0;0;0;0;0;0;0;*
811212;Sarasota-Bradenton-Venice, FL;FL;43230;42701;42598;44507;47801;44130;41594;34581;28987;0;22016
811213;Sarasota-Bradenton-Venice, FL;FL;135209;0;0;0;0;0;0;0;0;*;*
10;Tallahassee, FL;FL;180500;181329;179737;175655;168082;161028;156716;148876;144131;139092;133133
11;Tallahassee, FL;FL;22248;22751;22290;22951;22099;21179;0;20671;0;0;*
323115;Tallahassee, FL;FL;0;21992;23645;0;0;0;0;0;*;*;*
33411;Tallahassee, FL;FL;*;*;*;*;*;*;0;0;0;0;*
334611;Tallahassee, FL;FL;0;0;*;*;*;*;*;*;*;0;*
423430;Tallahassee, FL;FL;82582;83925;0;86411;87347;0;0;0;0;0;*
425110;Tallahassee, FL;FL;0;0;31631;0;27799;0;0;0;0;0;*
443120;Tallahassee, FL;FL;0;61537;50709;41806;40088;33630;32076;0;0;0;*
454111;Tallahassee, FL;FL;0;0;0;0;0;0;0;0;0;0;*
51;Tallahassee, FL;FL;47125;0;43134;42780;38978;39188;39495;38625;38035;0;*
511210;Tallahassee, FL;FL;110193;93825;70865;0;0;0;87414;104694;98407;87501;*
518;Tallahassee, FL;FL;40280;39777;37729;37227;0;0;37366;0;37790;33086;29469
519130;Tallahassee, FL;FL;57488;0;47017;47351;*;*;*;*;*;*;*
52;Tallahassee, FL;FL;60232;57463;57969;56538;51865;49967;0;45475;43515;41358;*
522320;Tallahassee, FL;FL;76357;72221;55228;0;0;0;0;0;0;0;*
54151;Tallahassee, FL;FL;69371;66896;71355;66024;64426;0;0;65782;65043;0;59544
611420;Tallahassee, FL;FL;0;0;0;0;0;0;0;0;0;0;*
811212;Tallahassee, FL;FL;35437;0;0;0;0;37421;38736;0;0;0;*
811213;Tallahassee, FL;FL;0;0;0;0;0;0;0;0;0;0;*
10;Tampa-St. Petersburg-Clearwater, FL;FL;193631;194479;187500;184699;177842;169333;167347;154101;147670;141904;137393
11;Tampa-St. Petersburg-Clearwater, FL;FL;0;0;16948;17915;17443;0;15263;0;0;15194;15420
323115;Tampa-St. Petersburg-Clearwater, FL;FL;36554;0;33258;0;30460;0;0;0;34747;0;39189
33411;Tampa-St. Petersburg-Clearwater, FL;FL;0;0;58923;60301;62332;56773;56616;58754;60066;0;50139
334611;Tampa-St. Petersburg-Clearwater, FL;FL;49520;0;81834;66530;61548;0;0;0;0;0;40440
423430;Tampa-St. Petersburg-Clearwater, FL;FL;79061;0;0;0;66419;0;0;0;0;0;63809
425110;Tampa-St. Petersburg-Clearwater, FL;FL;0;0;58183;58356;0;56497;53544;52234;0;0;50013
443120;Tampa-St. Petersburg-Clearwater, FL;FL;67624;0;53072;52211;0;0;0;0;0;0;45449
454111;Tampa-St. Petersburg-Clearwater, FL;FL;0;0;43275;0;0;46344;0;0;0;0;*
51;Tampa-St. Petersburg-Clearwater, FL;FL;66731;65219;62424;59539;58522;55077;54541;50506;47475;46935;44800
511210;Tampa-St. Petersburg-Clearwater, FL;FL;123742;0;0;109024;107425;92805;88600;95976;56104;0;49650
518;Tampa-St. Petersburg-Clearwater, FL;FL;0;83667;0;0;70159;66618;70323;70324;65899;63438;*
519130;Tampa-St. Petersburg-Clearwater, FL;FL;0;0;0;0;*;*;*;*;*;*;*
52;Tampa-St. Petersburg-Clearwater, FL;FL;62271;59767;60441;60388;59285;56312;53682;52622;47117;45043;42743
522320;Tampa-St. Petersburg-Clearwater, FL;FL;63615;63683;0;0;70484;57956;54365;0;0;0;*
54151;Tampa-St. Petersburg-Clearwater, FL;FL;83122;75829;73723;70903;69178;67407;66754;64567;64894;65421;68234
611420;Tampa-St. Petersburg-Clearwater, FL;FL;0;0;53370;53203;0;0;0;0;0;0;*
811212;Tampa-St. Petersburg-Clearwater, FL;FL;0;0;0;0;0;0;0;41794;0;0;39430
811213;Tampa-St. Petersburg-Clearwater, FL;FL;0;89799;76717;66966;52935;0;0;0;0;0;*
10;Vero Beach, FL;FL;171761;171186;167823;167909;162561;160147;162219;147328;142509;137612;132377
11;Vero Beach, FL;FL;0;0;0;0;0;0;0;22520;0;0;*
323115;Vero Beach, FL;FL;0;0;0;0;0;0;0;0;*;0;*
423430;Vero Beach, FL;FL;0;0;0;0;80200;69023;86730;95697;0;0;*
425110;Vero Beach, FL;FL;*;*;*;*;*;*;*;*;*;0;*
443120;Vero Beach, FL;FL;0;0;27226;0;0;0;0;0;35649;48376;38200
454111;Vero Beach, FL;FL;0;0;0;0;0;0;47534;46613;0;0;*
51;Vero Beach, FL;FL;59410;57115;57237;50363;48883;42405;44587;41756;39832;40506;38683
511210;Vero Beach, FL;FL;0;0;0;0;0;0;0;0;0;0;*
518;Vero Beach, FL;FL;57293;77193;82034;77067;0;53457;45316;53680;41219;46234;33493
519130;Vero Beach, FL;FL;0;0;*;0;*;*;*;*;*;*;*
52;Vero Beach, FL;FL;63610;59516;58359;58641;59195;56369;55243;51057;49176;47695;55908
522320;Vero Beach, FL;FL;77038;0;0;*;*;*;*;*;*;*;*
54151;Vero Beach, FL;FL;54638;62135;59154;63134;57265;62018;42154;44191;43992;59414;58532
611420;Vero Beach, FL;FL;0;0;0;*;*;*;*;*;*;*;*
811212;Vero Beach, FL;FL;29912;34493;30959;0;0;0;0;0;0;0;*
10;Albany, GA;GA;98387;98290;95912;159756;150901;89043;83515;81254;134939;70334;120928
11;Albany, GA;GA;0;0;0;0;0;0;0;0;0;0;*
323115;Albany, GA;GA;0;0;0;0;*;*;*;*;*;*;*
423430;Albany, GA;GA;0;0;*;0;0;0;0;0;44160;27885;*
425110;Albany, GA;GA;47502;50781;0;52252;0;0;0;0;29973;0;*
443120;Albany, GA;GA;0;0;0;0;0;0;0;0;0;0;*
454111;Albany, GA;GA;0;0;0;0;*;0;0;*;*;0;*
51;Albany, GA;GA;0;0;0;0;0;0;0;0;0;0;29439
518;Albany, GA;GA;0;0;0;0;0;0;0;0;0;0;*
519130;Albany, GA;GA;0;0;0;0;*;*;*;*;*;*;*
52;Albany, GA;GA;0;0;0;0;0;0;40211;0;0;0;34281
522320;Albany, GA;GA;*;*;*;*;0;0;0;0;0;0;*
54151;Albany, GA;GA;65168;62021;59114;0;49755;0;0;0;0;0;*
611420;Albany, GA;GA;*;0;0;0;0;0;0;0;*;*;*
811212;Albany, GA;GA;24238;27320;0;32285;0;0;0;0;0;0;*
811213;Albany, GA;GA;0;0;0;0;0;0;0;0;0;0;*
10;Athens-Clarke County, GA;GA;168116;171169;166350;161230;157398;155998;151039;147679;142784;137398;131379
11;Athens-Clarke County, GA;GA;41721;40491;38703;37727;37087;34096;30634;0;0;0;*
323115;Athens-Clarke County, GA;GA;*;0;0;0;0;0;0;0;0;0;*
334611;Athens-Clarke County, GA;GA;*;*;*;*;*;*;*;0;0;0;*
423430;Athens-Clarke County, GA;GA;0;0;0;0;0;0;0;33176;48402;0;*
425110;Athens-Clarke County, GA;GA;0;0;0;0;0;0;0;0;0;0;*
443120;Athens-Clarke County, GA;GA;0;0;0;0;0;0;0;0;0;0;*
454111;Athens-Clarke County, GA;GA;0;22047;15524;0;0;0;0;0;0;0;*
51;Athens-Clarke County, GA;GA;40645;35480;34367;0;0;0;0;0;0;0;*
511210;Athens-Clarke County, GA;GA;0;0;74135;80452;90573;64237;0;0;0;0;*
518;Athens-Clarke County, GA;GA;0;0;0;0;0;0;0;0;0;0;*
519130;Athens-Clarke County, GA;GA;0;0;0;0;*;*;*;*;*;*;*
52;Athens-Clarke County, GA;GA;56584;54168;58824;51307;47492;44356;0;0;0;0;37798
522320;Athens-Clarke County, GA;GA;*;*;*;*;0;0;0;0;0;0;*
54151;Athens-Clarke County, GA;GA;54903;54172;50766;51328;54302;0;0;48937;0;0;41030
611420;Athens-Clarke County, GA;GA;0;0;0;0;0;0;0;0;0;0;*
811212;Athens-Clarke County, GA;GA;0;0;0;0;0;0;0;0;0;0;*
811213;Athens-Clarke County, GA;GA;*;*;*;0;0;0;0;0;0;0;*
10;Atlanta-Sandy Springs-Marietta, GA;GA;209859;206226;201228;198292;190884;184656;178764;174032;166623;159727;154054
11;Atlanta-Sandy Springs-Marietta, GA;GA;37265;36075;34561;33267;31530;31687;29099;24687;23349;0;22476
323115;Atlanta-Sandy Springs-Marietta, GA;GA;44856;44391;45195;45354;45723;43735;42704;42076;40157;0;41877
33411;Atlanta-Sandy Springs-Marietta, GA;GA;89033;81928;77782;0;0;67549;69083;63755;75373;0;58793
334611;Atlanta-Sandy Springs-Marietta, GA;GA;77844;79387;78256;72272;60816;99317;72189;77199;67692;0;78638
423430;Atlanta-Sandy Springs-Marietta, GA;GA;110756;104923;104893;107246;99000;95001;91361;90072;86759;0;85232
425110;Atlanta-Sandy Springs-Marietta, GA;GA;59797;60629;63910;62090;62800;56556;59710;0;54200;0;54270
443120;Atlanta-Sandy Springs-Marietta, GA;GA;75372;66642;59423;59073;56834;58260;57790;56660;54135;0;53307
454111;Atlanta-Sandy Springs-Marietta, GA;GA;52261;51404;50785;49374;46441;46286;0;0;0;0;*
51;Atlanta-Sandy Springs-Marietta, GA;GA;83168;79926;81349;0;0;0;67908;66090;0;0;66380
511210;Atlanta-Sandy Springs-Marietta, GA;GA;117823;111698;114588;121113;103140;97553;88851;91497;81895;0;93705
518;Atlanta-Sandy Springs-Marietta, GA;GA;77684;77421;72983;83214;78860;74942;70367;65720;64739;0;74154
519130;Atlanta-Sandy Springs-Marietta, GA;GA;87771;87312;84566;98759;*;*;*;*;*;*;*
52;Atlanta-Sandy Springs-Marietta, GA;GA;81136;0;0;0;0;71711;0;0;0;0;59247
522320;Atlanta-Sandy Springs-Marietta, GA;GA;91066;85075;77925;78915;76622;74914;82156;46339;42419;0;44701
54151;Atlanta-Sandy Springs-Marietta, GA;GA;89383;86608;87052;0;85473;81552;79212;76800;77263;0;77587
611420;Atlanta-Sandy Springs-Marietta, GA;GA;51110;53575;54219;45253;0;0;0;40405;0;0;*
811212;Atlanta-Sandy Springs-Marietta, GA;GA;51462;51982;53718;54144;50146;46341;44127;41738;46357;0;59641
811213;Atlanta-Sandy Springs-Marietta, GA;GA;33658;34704;54570;47919;47900;49527;51075;48882;41425;0;51068
10;Augusta-Richmond County, GA-SC;GA;176552;176852;173930;169731;164598;157252;152328;148549;144885;137627;132391
11;Augusta-Richmond County, GA-SC;GA;32649;30069;29092;25548;23618;23304;23370;22385;0;0;21038
323115;Augusta-Richmond County, GA-SC;GA;0;0;0;28532;0;0;0;0;0;0;*
334611;Augusta-Richmond County, GA-SC;GA;*;*;*;*;0;0;0;0;0;*;*
423430;Augusta-Richmond County, GA-SC;GA;44556;0;0;51619;59085;56954;54536;0;0;0;57546
425110;Augusta-Richmond County, GA-SC;GA;0;0;38405;41635;40431;36928;35089;0;0;0;*
443120;Augusta-Richmond County, GA-SC;GA;30786;30857;26641;22917;24379;0;20625;22181;23435;0;*
454111;Augusta-Richmond County, GA-SC;GA;0;0;0;36677;0;6747;0;0;0;0;*
51;Augusta-Richmond County, GA-SC;GA;43808;39091;41512;42166;40251;38567;38387;35889;34428;32246;*
511210;Augusta-Richmond County, GA-SC;GA;0;0;0;0;0;0;0;0;0;0;*
518;Augusta-Richmond County, GA-SC;GA;58493;0;0;72769;0;0;0;0;40592;0;41416
519130;Augusta-Richmond County, GA-SC;GA;0;0;0;*;*;*;*;*;*;*;*
52;Augusta-Richmond County, GA-SC;GA;47250;47144;47432;47634;45458;44359;39838;38685;38060;37506;37430
522320;Augusta-Richmond County, GA-SC;GA;0;0;0;0;0;0;0;0;0;0;*
54151;Augusta-Richmond County, GA-SC;GA;0;0;59222;58082;55910;52422;50228;50575;0;0;*
611420;Augusta-Richmond County, GA-SC;GA;57032;56394;52751;0;0;0;0;0;0;0;*
811212;Augusta-Richmond County, GA-SC;GA;29096;29995;29351;34648;30180;26114;25990;25019;24516;0;*
811213;Augusta-Richmond County, GA-SC;GA;53593;0;0;36437;0;0;0;14515;15080;0;*
10;Brunswick, GA;GA;192208;188949;188878;178402;172781;166549;161131;153768;147462;139551;132065
11;Brunswick, GA;GA;33209;33651;32043;34057;33688;34824;34491;32048;33279;0;*
323115;Brunswick, GA;GA;0;*;*;*;*;*;*;*;0;0;*
425110;Brunswick, GA;GA;0;0;0;0;0;0;0;0;0;0;*
443120;Brunswick, GA;GA;0;0;15718;18285;0;0;0;0;0;0;*
454111;Brunswick, GA;GA;0;0;0;0;*;0;0;0;0;*;*
51;Brunswick, GA;GA;51694;49457;48169;0;46215;0;0;33323;30621;0;31616
511210;Brunswick, GA;GA;0;0;0;*;*;*;*;*;*;*;*
518;Brunswick, GA;GA;*;0;0;0;0;0;0;0;0;0;*
519130;Brunswick, GA;GA;0;0;0;0;*;*;*;*;*;*;*
52;Brunswick, GA;GA;44574;44481;0;0;0;0;0;0;0;0;42353
522320;Brunswick, GA;GA;0;0;0;0;0;0;0;0;0;*;*
54151;Brunswick, GA;GA;0;0;0;0;0;39390;33000;30376;29183;41294;*
811212;Brunswick, GA;GA;*;*;*;0;0;0;0;0;0;0;*
811213;Brunswick, GA;GA;0;0;0;0;0;0;0;0;0;0;*
10;Columbus, GA-AL;GA;84150;82517;80639;79428;74390;72025;68366;68389;122161;116282;58333
11;Columbus, GA-AL;GA;33293;33515;30515;30473;29355;33662;33690;37476;0;0;*
323115;Columbus, GA-AL;GA;*;*;*;*;*;*;0;0;0;0;*
33411;Columbus, GA-AL;GA;0;0;*;*;*;*;*;*;*;*;*
423430;Columbus, GA-AL;GA;74330;72630;75178;0;0;64164;0;0;0;0;*
425110;Columbus, GA-AL;GA;0;0;0;0;0;0;50752;33910;33941;0;*
443120;Columbus, GA-AL;GA;0;0;0;0;0;0;0;0;0;0;*
454111;Columbus, GA-AL;GA;0;0;0;0;0;0;0;0;0;0;*
51;Columbus, GA-AL;GA;0;53125;52159;53611;49227;0;40815;39433;36963;0;33570
511210;Columbus, GA-AL;GA;0;0;0;*;*;0;0;0;0;0;*
518;Columbus, GA-AL;GA;0;0;0;0;0;0;0;0;0;0;*
519130;Columbus, GA-AL;GA;0;0;0;*;*;*;*;*;*;*;*
52;Columbus, GA-AL;GA;53388;50727;51646;0;0;0;0;0;0;0;48032
522320;Columbus, GA-AL;GA;83938;0;0;0;0;0;0;71195;0;0;*
54151;Columbus, GA-AL;GA;0;43562;41743;38625;39267;40958;41627;37513;36436;0;36100
611420;Columbus, GA-AL;GA;0;0;0;0;0;*;*;0;0;0;*
811212;Columbus, GA-AL;GA;32554;40752;38116;33664;0;0;0;44754;35698;0;*
811213;Columbus, GA-AL;GA;0;0;0;0;0;0;0;0;0;0;*
10;Dalton, GA;GA;154354;158247;155603;154642;146958;141895;140283;134774;131853;127063;119033
11;Dalton, GA;GA;0;0;0;0;0;0;0;0;0;0;33674
323115;Dalton, GA;GA;30723;0;0;*;*;*;0;0;0;0;*
423430;Dalton, GA;GA;33675;35087;0;0;0;0;30941;35006;36930;34852;27443
425110;Dalton, GA;GA;0;0;0;0;0;0;0;0;0;39067;*
443120;Dalton, GA;GA;0;0;0;0;19147;0;0;24595;0;0;*
454111;Dalton, GA;GA;0;*;0;0;0;0;0;0;*;*;*
51;Dalton, GA;GA;0;0;0;0;0;0;0;0;0;0;*
52;Dalton, GA;GA;42770;41315;41489;40418;39628;39703;38979;37494;35558;33062;31444
522320;Dalton, GA;GA;0;0;0;0;0;0;0;*;0;*;*
54151;Dalton, GA;GA;0;0;0;0;0;0;0;0;0;0;*
811212;Dalton, GA;GA;*;*;0;0;0;0;0;0;0;0;*
811213;Dalton, GA;GA;0;0;0;0;0;0;0;0;0;0;*
10;Gainesville, GA;GA;161349;165128;165111;161117;154274;149412;144282;139426;136768;132880;122903
11;Gainesville, GA;GA;41885;42768;40233;38572;35958;0;0;0;29516;0;*
423430;Gainesville, GA;GA;0;0;46394;63349;58104;40817;36772;47348;0;0;*
425110;Gainesville, GA;GA;42044;39547;0;35170;35050;43763;46425;33696;32854;32724;34114
443120;Gainesville, GA;GA;0;0;0;42194;37285;0;0;0;0;0;*
454111;Gainesville, GA;GA;0;0;0;0;0;0;0;0;0;*;*
51;Gainesville, GA;GA;54020;51080;50741;49392;46727;42538;41495;42022;42335;41885;45954
511210;Gainesville, GA;GA;0;0;61571;104827;97269;0;0;*;*;*;*
518;Gainesville, GA;GA;77330;71576;73238;0;70683;66583;81212;49865;0;0;*
519130;Gainesville, GA;GA;0;*;0;0;*;*;*;*;*;*;*
52;Gainesville, GA;GA;53120;50896;51769;46467;45054;44867;43450;41664;39848;37703;34720
522320;Gainesville, GA;GA;19988;18795;16327;16809;18952;19701;20612;21250;21208;0;*
54151;Gainesville, GA;GA;48326;41834;36033;40093;53405;46471;50019;58613;64702;47932;42223
611420;Gainesville, GA;GA;0;*;*;*;0;0;0;0;0;0;*
811212;Gainesville, GA;GA;0;0;0;0;0;9821;0;9854;0;11517;*
811213;Gainesville, GA;GA;0;0;0;*;*;*;*;*;*;*;*
10;Hinesville-Fort Stewart, GA;GA;144469;142691;138840;134543;127640;123083;116576;115288;109773;103217;50706
11;Hinesville-Fort Stewart, GA;GA;0;0;0;0;0;0;0;0;0;20764;*
323115;Hinesville-Fort Stewart, GA;GA;0;*;*;*;*;*;*;*;*;*;*
425110;Hinesville-Fort Stewart, GA;GA;0;0;0;0;0;0;*;*;*;*;*
443120;Hinesville-Fort Stewart, GA;GA;0;0;0;0;*;*;*;0;0;0;*
454111;Hinesville-Fort Stewart, GA;GA;0;0;0;0;0;0;0;0;0;0;*
51;Hinesville-Fort Stewart, GA;GA;43684;56283;56476;55167;47800;42875;0;0;0;40930;*
518;Hinesville-Fort Stewart, GA;GA;0;0;*;*;0;*;*;*;*;*;*
52;Hinesville-Fort Stewart, GA;GA;0;0;0;0;32930;29860;28233;0;0;0;*
522320;Hinesville-Fort Stewart, GA;GA;*;*;*;*;0;0;*;*;*;*;*
54151;Hinesville-Fort Stewart, GA;GA;89267;0;0;0;0;0;0;60462;52650;42297;35138
611420;Hinesville-Fort Stewart, GA;GA;*;*;0;0;0;0;0;0;0;0;*
811213;Hinesville-Fort Stewart, GA;GA;0;0;0;0;0;0;0;0;0;*;*
10;Macon, GA;GA;159645;162168;163457;160380;156954;152787;146134;142946;167332;130576;126310
11;Macon, GA;GA;37005;37270;37419;33426;30797;28620;27295;28391;27510;0;25090
334611;Macon, GA;GA;0;0;0;0;0;*;*;*;*;*;*
423430;Macon, GA;GA;0;0;0;71670;61183;78994;57872;56378;54906;53231;56060
425110;Macon, GA;GA;45968;41867;45530;0;0;0;0;0;0;53503;57165
443120;Macon, GA;GA;0;0;0;17930;0;0;0;21502;0;0;*
454111;Macon, GA;GA;0;0;0;0;13001;0;0;0;0;*;*
51;Macon, GA;GA;44693;45616;47844;44829;43478;43006;44359;42703;42323;0;36252
511210;Macon, GA;GA;50012;54045;0;0;0;0;0;0;0;0;*
518;Macon, GA;GA;47437;35004;31970;0;35327;36267;35929;33494;0;0;*
519130;Macon, GA;GA;*;*;*;0;*;*;*;*;*;*;*
52;Macon, GA;GA;0;0;0;0;0;0;0;39447;38606;0;35085
522320;Macon, GA;GA;0;0;0;0;0;0;0;0;0;*;*
54151;Macon, GA;GA;90134;93684;66109;56462;54977;52140;52613;59311;47844;0;41976
611420;Macon, GA;GA;*;*;*;0;0;0;0;0;0;0;*
811212;Macon, GA;GA;30565;30879;29504;31572;27722;0;0;0;0;0;*
811213;Macon, GA;GA;0;*;0;54495;57053;37929;0;0;0;0;*
10;Rome, GA;GA;161047;161798;160206;154369;152119;146417;139845;135133;132868;129150;121748
11;Rome, GA;GA;0;0;0;0;0;0;0;0;0;0;*
33411;Rome, GA;GA;*;*;*;*;*;*;*;0;*;*;*
423430;Rome, GA;GA;0;0;0;0;0;0;0;0;0;0;*
425110;Rome, GA;GA;0;0;0;0;0;0;0;0;34791;42482;*
443120;Rome, GA;GA;0;0;11775;13044;16536;0;0;0;0;30620;*
454111;Rome, GA;GA;0;0;0;0;0;0;*;*;*;0;*
51;Rome, GA;GA;49377;52649;50285;47339;48644;41904;53647;42195;41930;35506;32537
511210;Rome, GA;GA;0;0;0;0;0;0;0;0;0;0;*
518;Rome, GA;GA;0;0;0;0;28684;27039;30596;0;0;0;*
519130;Rome, GA;GA;*;0;0;*;*;*;*;*;*;*;*
52;Rome, GA;GA;50577;48430;52846;51834;47651;45459;43417;43418;39093;35472;33444
522320;Rome, GA;GA;0;0;0;0;0;0;*;0;0;0;*
54151;Rome, GA;GA;55460;57386;59580;67788;60375;50389;46581;44639;42818;47096;*
611420;Rome, GA;GA;*;0;0;0;0;0;0;0;0;0;*
811212;Rome, GA;GA;0;0;0;0;0;0;0;0;0;0;*
811213;Rome, GA;GA;0;0;0;0;0;0;0;0;0;0;*
10;Savannah, GA;GA;184247;181309;181292;178177;167963;160156;152747;149361;145928;138055;131765
11;Savannah, GA;GA;0;0;0;0;0;0;26128;0;0;0;23912
323115;Savannah, GA;GA;35914;34088;31929;31161;29133;26901;24860;0;0;0;*
33411;Savannah, GA;GA;0;0;0;0;0;0;0;*;*;*;*
423430;Savannah, GA;GA;0;0;74929;77594;83373;84822;70817;63151;63237;54062;48808
425110;Savannah, GA;GA;33561;37388;0;0;0;48294;48280;0;0;34926;*
443120;Savannah, GA;GA;42922;35812;0;26502;31033;0;0;0;0;0;*
454111;Savannah, GA;GA;36869;26864;0;23880;15233;11771;0;12880;0;0;*
51;Savannah, GA;GA;45193;46137;46177;46833;46045;44365;42063;39642;36423;40373;*
511210;Savannah, GA;GA;0;0;0;0;0;*;0;0;0;0;*
518;Savannah, GA;GA;0;0;0;0;0;0;0;64111;58623;60065;44450
519130;Savannah, GA;GA;0;0;0;0;*;*;*;*;*;*;*
52;Savannah, GA;GA;52793;50817;51500;52669;47344;42296;40916;37992;39271;38073;40277
522320;Savannah, GA;GA;23642;26737;27243;0;0;0;0;22038;0;0;*
54151;Savannah, GA;GA;0;0;77377;74003;69595;69369;68780;0;0;0;57192
611420;Savannah, GA;GA;0;0;0;0;0;0;0;0;31971;26696;*
811212;Savannah, GA;GA;0;0;0;0;0;0;15851;0;25549;0;*
811213;Savannah, GA;GA;0;0;0;0;0;0;0;0;0;0;*
10;Valdosta, GA;GA;71121;76765;74948;71768;69396;66502;62461;56932;55680;53351;51209
11;Valdosta, GA;GA;0;0;0;0;0;0;0;0;0;0;*
423430;Valdosta, GA;GA;0;0;0;0;0;0;0;0;0;0;*
425110;Valdosta, GA;GA;0;0;0;0;0;46410;34604;0;0;0;36734
443120;Valdosta, GA;GA;28829;0;0;23687;25546;23971;25699;22125;21663;24565;27584
454111;Valdosta, GA;GA;0;0;0;*;*;0;0;0;*;*;*
51;Valdosta, GA;GA;0;29803;30454;28361;28264;28568;27693;27316;0;0;26895
511210;Valdosta, GA;GA;0;*;*;*;*;*;*;*;*;*;*
518;Valdosta, GA;GA;0;0;0;0;22421;21060;20883;0;0;0;*
519130;Valdosta, GA;GA;0;0;0;0;*;*;*;*;*;*;*
52;Valdosta, GA;GA;41716;41960;0;0;0;0;0;0;0;0;30762
522320;Valdosta, GA;GA;*;*;*;*;0;0;0;0;0;0;*
54151;Valdosta, GA;GA;48457;51116;56172;55922;54863;60864;54903;51863;62017;55858;48192
811212;Valdosta, GA;GA;0;0;0;21901;0;0;0;0;13454;0;*
811213;Valdosta, GA;GA;0;0;0;0;0;0;0;0;0;0;*
10;Warner Robins, GA;GA;165010;165512;162461;159769;154016;149639;140596;138285;132953;126990;124235
11;Warner Robins, GA;GA;0;0;0;0;0;0;0;18698;25518;22722;21695
423430;Warner Robins, GA;GA;0;0;0;0;0;0;0;58096;0;0;*
425110;Warner Robins, GA;GA;0;0;0;0;0;0;0;81877;0;0;*
443120;Warner Robins, GA;GA;0;30600;16334;15839;17768;19134;17872;18387;0;0;*
454111;Warner Robins, GA;GA;0;0;0;0;0;0;0;0;*;*;*
51;Warner Robins, GA;GA;40898;36958;34060;35407;32505;35957;33854;32754;30489;29997;26651
511210;Warner Robins, GA;GA;0;0;0;0;0;*;*;*;0;0;*
518;Warner Robins, GA;GA;0;0;0;0;0;0;0;26860;0;0;*
52;Warner Robins, GA;GA;42182;40632;37830;37232;34586;32865;31785;30630;32341;32464;31375
522320;Warner Robins, GA;GA;0;0;0;0;0;0;*;*;*;*;*
